datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
12/30/2023 8:00:00 PM,12/30/2023 3:00:00 PM,OTHER,27.029
12/30/2023 8:00:00 PM,12/30/2023 3:00:00 PM,SOUTH,179.389
12/30/2023 8:00:00 PM,12/30/2023 3:00:00 PM,WEST,3061.428
12/30/2023 8:00:00 PM,12/30/2023 3:00:00 PM,RTO,3753.910
12/30/2023 8:00:00 PM,12/30/2023 3:00:00 PM,RFC,3574.521
12/30/2023 7:00:00 PM,12/30/2023 2:00:00 PM,MIDATL,574.174
12/30/2023 7:00:00 PM,12/30/2023 2:00:00 PM,OTHER,26.777
12/30/2023 7:00:00 PM,12/30/2023 2:00:00 PM,SOUTH,207.538
12/30/2023 7:00:00 PM,12/30/2023 2:00:00 PM,WEST,2851.211
12/30/2023 7:00:00 PM,12/30/2023 2:00:00 PM,RTO,3632.923
12/30/2023 7:00:00 PM,12/30/2023 2:00:00 PM,RFC,3425.385
12/30/2023 6:00:00 PM,12/30/2023 1:00:00 PM,MIDATL,595.620
12/30/2023 6:00:00 PM,12/30/2023 1:00:00 PM,OTHER,26.957
12/30/2023 6:00:00 PM,12/30/2023 1:00:00 PM,SOUTH,227.537
12/30/2023 6:00:00 PM,12/30/2023 1:00:00 PM,WEST,2737.123
12/30/2023 6:00:00 PM,12/30/2023 1:00:00 PM,RTO,3560.280
12/30/2023 6:00:00 PM,12/30/2023 1:00:00 PM,RFC,3332.743
12/30/2023 5:00:00 PM,12/30/2023 12:00:00 PM,MIDATL,614.066
12/30/2023 5:00:00 PM,12/30/2023 12:00:00 PM,OTHER,26.910
12/30/2023 5:00:00 PM,12/30/2023 12:00:00 PM,SOUTH,242.654
12/30/2023 5:00:00 PM,12/30/2023 12:00:00 PM,WEST,2450.125
12/30/2023 5:00:00 PM,12/30/2023 12:00:00 PM,RTO,3306.845
12/30/2023 5:00:00 PM,12/30/2023 12:00:00 PM,RFC,3064.191
12/30/2023 4:00:00 PM,12/30/2023 11:00:00 AM,MIDATL,581.291
12/30/2023 4:00:00 PM,12/30/2023 11:00:00 AM,OTHER,28.004
12/30/2023 4:00:00 PM,12/30/2023 11:00:00 AM,SOUTH,226.651
12/30/2023 4:00:00 PM,12/30/2023 11:00:00 AM,WEST,2092.810
12/30/2023 4:00:00 PM,12/30/2023 11:00:00 AM,RTO,2900.752
12/30/2023 4:00:00 PM,12/30/2023 11:00:00 AM,RFC,2674.101
12/30/2023 3:00:00 PM,12/30/2023 10:00:00 AM,MIDATL,584.729
12/30/2023 3:00:00 PM,12/30/2023 10:00:00 AM,OTHER,27.890
12/30/2023 3:00:00 PM,12/30/2023 10:00:00 AM,SOUTH,189.796
12/30/2023 3:00:00 PM,12/30/2023 10:00:00 AM,WEST,1819.348
12/30/2023 3:00:00 PM,12/30/2023 10:00:00 AM,RTO,2593.873
12/30/2023 3:00:00 PM,12/30/2023 10:00:00 AM,RFC,2404.077
12/30/2023 2:00:00 PM,12/30/2023 9:00:00 AM,MIDATL,543.459
12/30/2023 2:00:00 PM,12/30/2023 9:00:00 AM,OTHER,27.386
12/30/2023 2:00:00 PM,12/30/2023 9:00:00 AM,SOUTH,169.571
12/30/2023 2:00:00 PM,12/30/2023 9:00:00 AM,WEST,1660.309
12/30/2023 2:00:00 PM,12/30/2023 9:00:00 AM,RTO,2373.339
12/30/2023 2:00:00 PM,12/30/2023 9:00:00 AM,RFC,2203.768
12/30/2023 1:00:00 PM,12/30/2023 8:00:00 AM,MIDATL,534.870
12/30/2023 1:00:00 PM,12/30/2023 8:00:00 AM,OTHER,27.397
12/30/2023 1:00:00 PM,12/30/2023 8:00:00 AM,SOUTH,181.635
12/30/2023 1:00:00 PM,12/30/2023 8:00:00 AM,WEST,1686.153
12/30/2023 1:00:00 PM,12/30/2023 8:00:00 AM,RTO,2402.658
12/30/2023 1:00:00 PM,12/30/2023 8:00:00 AM,RFC,2221.023
12/30/2023 12:00:00 PM,12/30/2023 7:00:00 AM,MIDATL,478.291
12/30/2023 12:00:00 PM,12/30/2023 7:00:00 AM,OTHER,26.353
12/30/2023 12:00:00 PM,12/30/2023 7:00:00 AM,SOUTH,167.760
12/30/2023 12:00:00 PM,12/30/2023 7:00:00 AM,WEST,1664.028
12/30/2023 12:00:00 PM,12/30/2023 7:00:00 AM,RTO,2310.079
12/30/2023 12:00:00 PM,12/30/2023 7:00:00 AM,RFC,2142.319
12/30/2023 11:00:00 AM,12/30/2023 6:00:00 AM,MIDATL,442.037
12/30/2023 11:00:00 AM,12/30/2023 6:00:00 AM,OTHER,25.234
12/30/2023 11:00:00 AM,12/30/2023 6:00:00 AM,SOUTH,134.959
12/30/2023 11:00:00 AM,12/30/2023 6:00:00 AM,WEST,1497.129
12/30/2023 11:00:00 AM,12/30/2023 6:00:00 AM,RTO,2074.125
12/30/2023 11:00:00 AM,12/30/2023 6:00:00 AM,RFC,1939.166
12/30/2023 10:00:00 AM,12/30/2023 5:00:00 AM,MIDATL,412.771
12/30/2023 10:00:00 AM,12/30/2023 5:00:00 AM,OTHER,24.242
12/30/2023 10:00:00 AM,12/30/2023 5:00:00 AM,SOUTH,128.116
12/30/2023 10:00:00 AM,12/30/2023 5:00:00 AM,WEST,1466.087
12/30/2023 10:00:00 AM,12/30/2023 5:00:00 AM,RTO,2006.974
12/30/2023 10:00:00 AM,12/30/2023 5:00:00 AM,RFC,1878.858
12/30/2023 9:00:00 AM,12/30/2023 4:00:00 AM,MIDATL,393.405
12/30/2023 9:00:00 AM,12/30/2023 4:00:00 AM,OTHER,23.715
12/30/2023 9:00:00 AM,12/30/2023 4:00:00 AM,SOUTH,135.644
12/30/2023 9:00:00 AM,12/30/2023 4:00:00 AM,WEST,1479.963
12/30/2023 9:00:00 AM,12/30/2023 4:00:00 AM,RTO,2009.012
12/30/2023 9:00:00 AM,12/30/2023 4:00:00 AM,RFC,1873.368
12/30/2023 8:00:00 AM,12/30/2023 3:00:00 AM,MIDATL,411.671
12/30/2023 8:00:00 AM,12/30/2023 3:00:00 AM,OTHER,23.283
12/30/2023 8:00:00 AM,12/30/2023 3:00:00 AM,SOUTH,171.453
12/30/2023 8:00:00 AM,12/30/2023 3:00:00 AM,WEST,1635.124
12/30/2023 8:00:00 AM,12/30/2023 3:00:00 AM,RTO,2218.248
12/30/2023 8:00:00 AM,12/30/2023 3:00:00 AM,RFC,2046.795
12/30/2023 7:00:00 AM,12/30/2023 2:00:00 AM,MIDATL,414.162
12/30/2023 7:00:00 AM,12/30/2023 2:00:00 AM,OTHER,22.935
12/30/2023 7:00:00 AM,12/30/2023 2:00:00 AM,SOUTH,189.898
12/30/2023 7:00:00 AM,12/30/2023 2:00:00 AM,WEST,1720.144
12/30/2023 7:00:00 AM,12/30/2023 2:00:00 AM,RTO,2324.204
12/30/2023 7:00:00 AM,12/30/2023 2:00:00 AM,RFC,2134.306
12/30/2023 6:00:00 AM,12/30/2023 1:00:00 AM,MIDATL,450.006
12/30/2023 6:00:00 AM,12/30/2023 1:00:00 AM,OTHER,23.588
12/30/2023 6:00:00 AM,12/30/2023 1:00:00 AM,SOUTH,237.253
12/30/2023 6:00:00 AM,12/30/2023 1:00:00 AM,WEST,1971.966
12/30/2023 6:00:00 AM,12/30/2023 1:00:00 AM,RTO,2659.225
12/30/2023 6:00:00 AM,12/30/2023 1:00:00 AM,RFC,2421.972
12/30/2023 5:00:00 AM,12/30/2023 12:00:00 AM,MIDATL,469.027
12/30/2023 5:00:00 AM,12/30/2023 12:00:00 AM,OTHER,23.952
12/30/2023 5:00:00 AM,12/30/2023 12:00:00 AM,SOUTH,248.012
12/30/2023 5:00:00 AM,12/30/2023 12:00:00 AM,WEST,2374.920
12/30/2023 5:00:00 AM,12/30/2023 12:00:00 AM,RTO,3091.959
12/30/2023 5:00:00 AM,12/30/2023 12:00:00 AM,RFC,2843.947
12/30/2023 4:00:00 AM,12/29/2023 11:00:00 PM,MIDATL,461.172
12/30/2023 4:00:00 AM,12/29/2023 11:00:00 PM,OTHER,24.595
12/30/2023 4:00:00 AM,12/29/2023 11:00:00 PM,SOUTH,260.196
12/30/2023 4:00:00 AM,12/29/2023 11:00:00 PM,WEST,2452.722
12/30/2023 4:00:00 AM,12/29/2023 11:00:00 PM,RTO,3174.090
12/30/2023 4:00:00 AM,12/29/2023 11:00:00 PM,RFC,2913.894
12/30/2023 3:00:00 AM,12/29/2023 10:00:00 PM,MIDATL,417.612
12/30/2023 3:00:00 AM,12/29/2023 10:00:00 PM,OTHER,25.455
12/30/2023 3:00:00 AM,12/29/2023 10:00:00 PM,SOUTH,260.618
12/30/2023 3:00:00 AM,12/29/2023 10:00:00 PM,WEST,2681.076
12/30/2023 3:00:00 AM,12/29/2023 10:00:00 PM,RTO,3359.306
12/30/2023 3:00:00 AM,12/29/2023 10:00:00 PM,RFC,3098.688
12/30/2023 2:00:00 AM,12/29/2023 9:00:00 PM,MIDATL,346.506
12/30/2023 2:00:00 AM,12/29/2023 9:00:00 PM,OTHER,26.441
12/30/2023 2:00:00 AM,12/29/2023 9:00:00 PM,SOUTH,185.306
12/30/2023 2:00:00 AM,12/29/2023 9:00:00 PM,WEST,2756.012
12/30/2023 2:00:00 AM,12/29/2023 9:00:00 PM,RTO,3287.824
12/30/2023 2:00:00 AM,12/29/2023 9:00:00 PM,RFC,3102.518
12/30/2023 1:00:00 AM,12/29/2023 8:00:00 PM,MIDATL,362.593
12/30/2023 1:00:00 AM,12/29/2023 8:00:00 PM,OTHER,26.817
12/30/2023 1:00:00 AM,12/29/2023 8:00:00 PM,SOUTH,164.623
12/30/2023 1:00:00 AM,12/29/2023 8:00:00 PM,WEST,2518.528
12/30/2023 1:00:00 AM,12/29/2023 8:00:00 PM,RTO,3045.744
12/30/2023 1:00:00 AM,12/29/2023 8:00:00 PM,RFC,2881.121
12/30/2023 12:00:00 AM,12/29/2023 7:00:00 PM,MIDATL,396.644
12/30/2023 12:00:00 AM,12/29/2023 7:00:00 PM,OTHER,26.510
12/30/2023 12:00:00 AM,12/29/2023 7:00:00 PM,SOUTH,166.022
12/30/2023 12:00:00 AM,12/29/2023 7:00:00 PM,WEST,2438.641
12/30/2023 12:00:00 AM,12/29/2023 7:00:00 PM,RTO,3001.307
12/30/2023 12:00:00 AM,12/29/2023 7:00:00 PM,RFC,2835.285
12/29/2023 11:00:00 PM,12/29/2023 6:00:00 PM,MIDATL,324.283
12/29/2023 11:00:00 PM,12/29/2023 6:00:00 PM,OTHER,26.467
12/29/2023 11:00:00 PM,12/29/2023 6:00:00 PM,SOUTH,93.787
12/29/2023 11:00:00 PM,12/29/2023 6:00:00 PM,WEST,2129.297
12/29/2023 11:00:00 PM,12/29/2023 6:00:00 PM,RTO,2547.367
12/29/2023 11:00:00 PM,12/29/2023 6:00:00 PM,RFC,2453.580
12/29/2023 10:00:00 PM,12/29/2023 5:00:00 PM,MIDATL,254.952
12/29/2023 10:00:00 PM,12/29/2023 5:00:00 PM,OTHER,26.272
12/29/2023 10:00:00 PM,12/29/2023 5:00:00 PM,SOUTH,55.525
12/29/2023 10:00:00 PM,12/29/2023 5:00:00 PM,WEST,1874.860
12/29/2023 10:00:00 PM,12/29/2023 5:00:00 PM,RTO,2185.337
12/29/2023 10:00:00 PM,12/29/2023 5:00:00 PM,RFC,2129.812
12/29/2023 9:00:00 PM,12/29/2023 4:00:00 PM,MIDATL,237.659
12/29/2023 9:00:00 PM,12/29/2023 4:00:00 PM,OTHER,24.315
12/29/2023 9:00:00 PM,12/29/2023 4:00:00 PM,SOUTH,83.401
12/29/2023 9:00:00 PM,12/29/2023 4:00:00 PM,WEST,1962.185
12/29/2023 9:00:00 PM,12/29/2023 4:00:00 PM,RTO,2283.245
12/29/2023 9:00:00 PM,12/29/2023 4:00:00 PM,RFC,2199.844
12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,MIDATL,209.420
12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,OTHER,22.722
12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,SOUTH,87.076
12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,WEST,1999.499
12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,RTO,2295.995
12/29/2023 8:00:00 PM,12/29/2023 3:00:00 PM,RFC,2208.919
12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,MIDATL,192.402
12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,OTHER,22.188
12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,SOUTH,68.234
12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,WEST,2035.200
12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,RTO,2295.836
12/29/2023 7:00:00 PM,12/29/2023 2:00:00 PM,RFC,2227.602
12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,MIDATL,204.638
12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,OTHER,22.269
12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,SOUTH,54.187
12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,WEST,2185.684
12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,RTO,2444.509
12/29/2023 6:00:00 PM,12/29/2023 1:00:00 PM,RFC,2390.322
12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,MIDATL,207.857
12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,OTHER,22.781
12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,SOUTH,47.071
12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,WEST,2082.015
12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,RTO,2336.943
12/29/2023 5:00:00 PM,12/29/2023 12:00:00 PM,RFC,2289.872
12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,MIDATL,191.459
12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,OTHER,23.922
12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,SOUTH,40.292
12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,WEST,1900.614
12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,RTO,2132.365
12/29/2023 4:00:00 PM,12/29/2023 11:00:00 AM,RFC,2092.073
12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,MIDATL,200.260
12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,OTHER,24.908
12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,SOUTH,21.442
12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,WEST,1987.619
12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,RTO,2209.321
12/29/2023 3:00:00 PM,12/29/2023 10:00:00 AM,RFC,2187.879
12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,MIDATL,187.561
12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,OTHER,26.241
12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,SOUTH,16.773
12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,WEST,2279.947
12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,RTO,2484.281
12/29/2023 2:00:00 PM,12/29/2023 9:00:00 AM,RFC,2467.508
12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,MIDATL,256.646
12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,OTHER,27.091
12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,SOUTH,62.331
12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,WEST,2593.957
12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,RTO,2912.934
12/29/2023 1:00:00 PM,12/29/2023 8:00:00 AM,RFC,2850.603
12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,MIDATL,285.337
12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,OTHER,26.132
12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,SOUTH,94.437
12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,WEST,2891.771
12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,RTO,3271.545
12/29/2023 12:00:00 PM,12/29/2023 7:00:00 AM,RFC,3177.108
12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,MIDATL,291.030
12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,OTHER,24.953
12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,SOUTH,122.114
12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,WEST,3017.496
12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,RTO,3430.640
12/29/2023 11:00:00 AM,12/29/2023 6:00:00 AM,RFC,3308.526
12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,MIDATL,331.125
12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,OTHER,22.919
12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,SOUTH,115.418
12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,WEST,3088.570
12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,RTO,3535.113
12/29/2023 10:00:00 AM,12/29/2023 5:00:00 AM,RFC,3419.695
12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,MIDATL,389.379
12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,OTHER,21.662
12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,SOUTH,127.673
12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,WEST,3012.318
12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,RTO,3529.370
12/29/2023 9:00:00 AM,12/29/2023 4:00:00 AM,RFC,3401.697
12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,MIDATL,392.529
12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,OTHER,20.732
12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,SOUTH,103.724
12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,WEST,3007.277
12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,RTO,3503.530
12/29/2023 8:00:00 AM,12/29/2023 3:00:00 AM,RFC,3399.806
12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,MIDATL,402.323
12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,OTHER,20.649
12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,SOUTH,140.256
12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,WEST,3100.354
12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,RTO,3642.933
12/29/2023 7:00:00 AM,12/29/2023 2:00:00 AM,RFC,3502.677
12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,MIDATL,359.418
12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,OTHER,20.893
12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,SOUTH,139.833
12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,WEST,3325.035
12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,RTO,3824.286
12/29/2023 6:00:00 AM,12/29/2023 1:00:00 AM,RFC,3684.453
12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,MIDATL,361.033
12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,OTHER,21.296
12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,SOUTH,147.694
12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,WEST,3327.741
12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,RTO,3836.468
12/29/2023 5:00:00 AM,12/29/2023 12:00:00 AM,RFC,3688.774
12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,MIDATL,382.372
12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,OTHER,21.710
12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,SOUTH,134.654
12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,WEST,3386.814
12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,RTO,3903.840
12/29/2023 4:00:00 AM,12/28/2023 11:00:00 PM,RFC,3769.186
12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,MIDATL,355.638
12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,OTHER,22.941
12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,SOUTH,136.579
12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,WEST,3736.704
12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,RTO,4228.921
12/29/2023 3:00:00 AM,12/28/2023 10:00:00 PM,RFC,4092.342
12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,MIDATL,357.896
12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,OTHER,24.193
12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,SOUTH,148.689
12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,WEST,4019.654
12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,RTO,4526.239
12/29/2023 2:00:00 AM,12/28/2023 9:00:00 PM,RFC,4377.550
12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,MIDATL,294.127
12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,OTHER,24.890
12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,SOUTH,119.412
12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,WEST,4247.147
12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,RTO,4660.686
12/29/2023 1:00:00 AM,12/28/2023 8:00:00 PM,RFC,4541.274
12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,MIDATL,236.696
12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,OTHER,25.382
12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,SOUTH,124.502
12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,WEST,4221.124
12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,RTO,4582.322
12/29/2023 12:00:00 AM,12/28/2023 7:00:00 PM,RFC,4457.820
12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,MIDATL,216.429
12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,OTHER,25.952
12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,SOUTH,92.535
12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,WEST,4082.688
12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,RTO,4391.652
12/28/2023 11:00:00 PM,12/28/2023 6:00:00 PM,RFC,4299.117
12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,MIDATL,200.112
12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,OTHER,25.901
12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,SOUTH,62.021
12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,WEST,3858.057
12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,RTO,4120.190
12/28/2023 10:00:00 PM,12/28/2023 5:00:00 PM,RFC,4058.169
12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,MIDATL,179.197
12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,OTHER,24.947
12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,SOUTH,73.798
12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,WEST,3706.576
12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,RTO,3959.571
12/28/2023 9:00:00 PM,12/28/2023 4:00:00 PM,RFC,3885.773
12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,MIDATL,138.163
12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,OTHER,23.711
12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,SOUTH,67.743
12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,WEST,3773.316
12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,RTO,3979.222
12/28/2023 8:00:00 PM,12/28/2023 3:00:00 PM,RFC,3911.479
12/28/2023 7:00:00 PM,12/28/2023 2:00:00 PM,MIDATL,111.240
12/28/2023 7:00:00 PM,12/28/2023 2:00:00 PM,OTHER,23.779
12/28/2023 7:00:00 PM,12/28/2023 2:00:00 PM,SOUTH,86.347
12/28/2023 7:00:00 PM,12/28/2023 2:00:00 PM,WEST,3779.987
12/28/2023 7:00:00 PM,12/28/2023 2:00:00 PM,RTO,3977.574
12/28/2023 7:00:00 PM,12/28/2023 2:00:00 PM,RFC,3891.227
12/28/2023 6:00:00 PM,12/28/2023 1:00:00 PM,MIDATL,89.919
12/28/2023 6:00:00 PM,12/28/2023 1:00:00 PM,OTHER,23.960
12/28/2023 6:00:00 PM,12/28/2023 1:00:00 PM,SOUTH,46.354
12/28/2023 6:00:00 PM,12/28/2023 1:00:00 PM,WEST,3488.796
12/28/2023 6:00:00 PM,12/28/2023 1:00:00 PM,RTO,3625.069
12/28/2023 6:00:00 PM,12/28/2023 1:00:00 PM,RFC,3578.715
12/28/2023 5:00:00 PM,12/28/2023 12:00:00 PM,MIDATL,79.148
12/28/2023 5:00:00 PM,12/28/2023 12:00:00 PM,OTHER,24.090
12/28/2023 5:00:00 PM,12/28/2023 12:00:00 PM,SOUTH,27.612
12/28/2023 5:00:00 PM,12/28/2023 12:00:00 PM,WEST,3176.535
12/28/2023 5:00:00 PM,12/28/2023 12:00:00 PM,RTO,3283.295
12/28/2023 5:00:00 PM,12/28/2023 12:00:00 PM,RFC,3255.683
12/28/2023 4:00:00 PM,12/28/2023 11:00:00 AM,MIDATL,89.586
12/28/2023 4:00:00 PM,12/28/2023 11:00:00 AM,OTHER,23.986
12/28/2023 4:00:00 PM,12/28/2023 11:00:00 AM,SOUTH,27.555
12/28/2023 4:00:00 PM,12/28/2023 11:00:00 AM,WEST,2736.462
12/28/2023 4:00:00 PM,12/28/2023 11:00:00 AM,RTO,2853.603
12/28/2023 4:00:00 PM,12/28/2023 11:00:00 AM,RFC,2826.048
12/28/2023 3:00:00 PM,12/28/2023 10:00:00 AM,MIDATL,109.569
12/28/2023 3:00:00 PM,12/28/2023 10:00:00 AM,OTHER,23.990
12/28/2023 3:00:00 PM,12/28/2023 10:00:00 AM,SOUTH,50.127
12/28/2023 3:00:00 PM,12/28/2023 10:00:00 AM,WEST,2616.036
12/28/2023 3:00:00 PM,12/28/2023 10:00:00 AM,RTO,2775.732
12/28/2023 3:00:00 PM,12/28/2023 10:00:00 AM,RFC,2725.605
12/28/2023 2:00:00 PM,12/28/2023 9:00:00 AM,MIDATL,113.107
12/28/2023 2:00:00 PM,12/28/2023 9:00:00 AM,OTHER,24.102
12/28/2023 2:00:00 PM,12/28/2023 9:00:00 AM,SOUTH,85.596
12/28/2023 2:00:00 PM,12/28/2023 9:00:00 AM,WEST,2807.763
12/28/2023 2:00:00 PM,12/28/2023 9:00:00 AM,RTO,3006.466
12/28/2023 2:00:00 PM,12/28/2023 9:00:00 AM,RFC,2920.870
12/28/2023 1:00:00 PM,12/28/2023 8:00:00 AM,MIDATL,78.379
12/28/2023 1:00:00 PM,12/28/2023 8:00:00 AM,OTHER,23.492
12/28/2023 1:00:00 PM,12/28/2023 8:00:00 AM,SOUTH,98.510
12/28/2023 1:00:00 PM,12/28/2023 8:00:00 AM,WEST,2690.371
12/28/2023 1:00:00 PM,12/28/2023 8:00:00 AM,RTO,2867.260
12/28/2023 1:00:00 PM,12/28/2023 8:00:00 AM,RFC,2768.750
12/28/2023 12:00:00 PM,12/28/2023 7:00:00 AM,MIDATL,66.762
12/28/2023 12:00:00 PM,12/28/2023 7:00:00 AM,OTHER,22.555
